date,open,high,low,close,volume
2025-02-17 20:05:00,0.2644,0.26457,0.26391,0.26457,2271671.0
2025-02-17 20:00:00,0.26504,0.26522,0.26429,0.2644,2711151.0
2025-02-17 19:55:00,0.26491,0.26566,0.2649,0.26504,3469272.0
2025-02-17 19:50:00,0.26544,0.26571,0.26487,0.26491,3071350.0
2025-02-17 19:45:00,0.26481,0.26563,0.26481,0.26544,4025385.0
2025-02-17 19:40:00,0.26456,0.26527,0.26455,0.26481,2381547.0
2025-02-17 19:35:00,0.26439,0.26474,0.26425,0.26456,1048566.0
2025-02-17 19:30:00,0.26471,0.26505,0.26414,0.26439,3669291.0
2025-02-17 19:25:00,0.2649,0.26527,0.26455,0.26471,2021151.0
2025-02-17 19:20:00,0.26462,0.26535,0.2646,0.2649,11001832.0
2025-02-17 19:15:00,0.26401,0.2649,0.26395,0.26462,2842457.0
2025-02-17 19:10:00,0.26398,0.26446,0.26391,0.26401,3464412.0
2025-02-17 19:05:00,0.2637,0.26432,0.26359,0.26398,1969949.0
2025-02-17 19:00:00,0.26339,0.26404,0.26324,0.2637,2162455.0
2025-02-17 18:55:00,0.26353,0.26376,0.26322,0.26339,1973112.0
2025-02-17 18:50:00,0.26319,0.26362,0.26317,0.26353,1770800.0
2025-02-17 18:45:00,0.26278,0.26319,0.26269,0.26319,1327582.0
2025-02-17 18:40:00,0.2625,0.26294,0.26246,0.26278,1130574.0
2025-02-17 18:35:00,0.26301,0.26307,0.26223,0.2625,2362221.0
2025-02-17 18:30:00,0.26257,0.26324,0.2625,0.26301,1318802.0
2025-02-17 18:25:00,0.26311,0.2632,0.26251,0.26257,3573380.0
2025-02-17 18:20:00,0.26351,0.26374,0.26305,0.26311,787459.0
2025-02-17 18:15:00,0.26348,0.2638,0.26323,0.26351,2449220.0
2025-02-17 18:10:00,0.26344,0.26356,0.26308,0.26348,1550904.0
2025-02-17 18:05:00,0.26278,0.26412,0.26267,0.26344,4197469.0
2025-02-17 18:00:00,0.26263,0.26287,0.26181,0.26278,2385259.0
2025-02-17 17:55:00,0.26225,0.26276,0.26222,0.26263,1384698.0
2025-02-17 17:50:00,0.2627,0.26294,0.26208,0.26225,2869071.0
2025-02-17 17:45:00,0.26289,0.26318,0.26246,0.2627,7820494.0
2025-02-17 17:40:00,0.26291,0.26372,0.26282,0.26289,7843940.0
2025-02-17 17:35:00,0.26358,0.26367,0.26291,0.26291,2711640.0
2025-02-17 17:30:00,0.26427,0.26437,0.26326,0.26358,6239482.0
2025-02-17 17:25:00,0.26499,0.26521,0.26396,0.26427,9098972.0
2025-02-17 17:20:00,0.26493,0.26527,0.26483,0.26499,1917186.0
2025-02-17 17:15:00,0.26506,0.26538,0.26455,0.26493,2939290.0
2025-02-17 17:10:00,0.26482,0.26518,0.26458,0.26506,3370599.0
2025-02-17 17:05:00,0.26435,0.26549,0.2642,0.26482,14094770.0
2025-02-17 17:00:00,0.26365,0.26439,0.26331,0.26435,2562466.0
2025-02-17 16:55:00,0.26369,0.26383,0.26342,0.26365,1443500.0
2025-02-17 16:50:00,0.26358,0.26389,0.26314,0.26369,2645852.0
2025-02-17 16:45:00,0.26436,0.26442,0.26356,0.26358,3402593.0
2025-02-17 16:40:00,0.26389,0.26446,0.26369,0.26436,8636925.0
2025-02-17 16:35:00,0.26343,0.264,0.26335,0.26389,2113298.0
2025-02-17 16:30:00,0.26317,0.26359,0.26293,0.26343,2162816.0
2025-02-17 16:25:00,0.26294,0.26373,0.26284,0.26317,2986209.0
2025-02-17 16:20:00,0.26312,0.26349,0.26272,0.26294,2522384.0
2025-02-17 16:15:00,0.26283,0.26323,0.26271,0.26312,3340382.0
2025-02-17 16:10:00,0.26271,0.26307,0.2626,0.26283,7680209.0
2025-02-17 16:05:00,0.26171,0.26306,0.26161,0.26271,9945850.0
2025-02-17 16:00:00,0.26174,0.26221,0.26141,0.26171,4765481.0
2025-02-17 15:55:00,0.26165,0.26199,0.26138,0.26174,1688570.0
2025-02-17 15:50:00,0.26225,0.26246,0.26154,0.26165,5465159.0
2025-02-17 15:45:00,0.26059,0.26225,0.26059,0.26225,6282211.0
2025-02-17 15:40:00,0.26006,0.26104,0.26003,0.26059,2788772.0
2025-02-17 15:35:00,0.25992,0.26041,0.25941,0.26006,4079695.0
2025-02-17 15:30:00,0.25935,0.25993,0.25885,0.25992,2310208.0
2025-02-17 15:25:00,0.2592,0.25967,0.25911,0.25935,1282666.0
2025-02-17 15:20:00,0.25987,0.25994,0.25902,0.2592,1973223.0
2025-02-17 15:15:00,0.26081,0.26099,0.25983,0.25987,4128032.0
2025-02-17 15:10:00,0.25995,0.26112,0.25961,0.26081,3428975.0
2025-02-17 15:05:00,0.25856,0.26028,0.25849,0.25995,3875953.0
2025-02-17 15:00:00,0.25957,0.2597,0.25828,0.25856,8034649.0
2025-02-17 14:55:00,0.25927,0.26018,0.25919,0.25957,4091902.0
2025-02-17 14:50:00,0.25941,0.25954,0.25863,0.25927,7335943.0
2025-02-17 14:45:00,0.25935,0.26007,0.25898,0.25941,14843648.0
2025-02-17 14:40:00,0.26,0.26004,0.25914,0.25935,8818179.0
2025-02-17 14:35:00,0.26031,0.26059,0.25971,0.26,10229713.0
2025-02-17 14:30:00,0.2615,0.26169,0.26005,0.26031,7667376.0
2025-02-17 14:25:00,0.26113,0.26176,0.26109,0.2615,2325585.0
2025-02-17 14:20:00,0.26139,0.26145,0.2609,0.26113,5470128.0
2025-02-17 14:15:00,0.26237,0.26254,0.26135,0.26139,4204175.0
2025-02-17 14:10:00,0.26269,0.26308,0.26233,0.26237,1574607.0
2025-02-17 14:05:00,0.26304,0.26391,0.26252,0.26269,3560243.0
2025-02-17 14:00:00,0.26308,0.26332,0.26259,0.26304,3310205.0
2025-02-17 13:55:00,0.26217,0.26308,0.2621,0.26308,740987.0
2025-02-17 13:50:00,0.26255,0.26303,0.26212,0.26217,1437064.0
2025-02-17 13:45:00,0.26312,0.26322,0.26212,0.26255,4229207.0
2025-02-17 13:40:00,0.26311,0.26365,0.26305,0.26312,2184336.0
2025-02-17 13:35:00,0.263,0.26342,0.26249,0.26311,6119447.0
2025-02-17 13:30:00,0.26279,0.26378,0.26261,0.263,2172274.0
2025-02-17 13:25:00,0.26309,0.26331,0.2627,0.26279,3010683.0
2025-02-17 13:20:00,0.26334,0.2634,0.26292,0.26309,1658228.0
2025-02-17 13:15:00,0.26359,0.26386,0.2629,0.26334,2598300.0
2025-02-17 13:10:00,0.26376,0.26395,0.26343,0.26359,1436439.0
2025-02-17 13:05:00,0.2637,0.2642,0.2633,0.26376,6600653.0
2025-02-17 13:00:00,0.26293,0.26387,0.26239,0.2637,9940558.0
2025-02-17 12:55:00,0.2627,0.26314,0.26259,0.26293,4918977.0
2025-02-17 12:50:00,0.26198,0.26281,0.26139,0.2627,9801336.0
2025-02-17 12:45:00,0.26146,0.2622,0.26129,0.26198,3076820.0
2025-02-17 12:40:00,0.26134,0.26165,0.26071,0.26146,2264038.0
2025-02-17 12:35:00,0.26103,0.26186,0.26102,0.26134,5748883.0
2025-02-17 12:30:00,0.26042,0.26132,0.26026,0.26103,6531105.0
2025-02-17 12:25:00,0.25978,0.26068,0.25964,0.26042,5744516.0
2025-02-17 12:20:00,0.26063,0.26124,0.25944,0.25978,8563989.0
2025-02-17 12:15:00,0.26208,0.26274,0.26061,0.26063,11390915.0
2025-02-17 12:10:00,0.26188,0.26331,0.26177,0.26208,13928651.0
2025-02-17 12:05:00,0.26021,0.26211,0.25979,0.26188,11753529.0
2025-02-17 12:00:00,0.2626,0.2627,0.25834,0.26021,48175839.0
2025-02-17 11:55:00,0.26254,0.263,0.2624,0.2626,5899433.0
2025-02-17 11:50:00,0.26261,0.26339,0.26251,0.26254,5920153.0
2025-02-17 11:45:00,0.26233,0.26275,0.26201,0.26261,3969645.0
2025-02-17 11:40:00,0.26308,0.26331,0.26229,0.26233,3376037.0
2025-02-17 11:35:00,0.26278,0.26347,0.26278,0.26308,2044902.0
2025-02-17 11:30:00,0.26339,0.26388,0.26273,0.26278,2747221.0
2025-02-17 11:25:00,0.26244,0.2634,0.26242,0.26339,3604331.0
2025-02-17 11:20:00,0.26295,0.26305,0.26216,0.26244,9826761.0
2025-02-17 11:15:00,0.26428,0.26432,0.26257,0.26295,23426633.0
2025-02-17 11:10:00,0.26478,0.26478,0.26427,0.26428,2041195.0
2025-02-17 11:05:00,0.26529,0.26539,0.26468,0.26478,965272.0
2025-02-17 11:00:00,0.26566,0.26572,0.26525,0.26529,551520.0
2025-02-17 10:55:00,0.26576,0.26598,0.26552,0.26566,784504.0
2025-02-17 10:50:00,0.2654,0.26576,0.2653,0.26576,588746.0
2025-02-17 10:45:00,0.26492,0.26572,0.26461,0.2654,2089544.0
2025-02-17 10:40:00,0.26502,0.2653,0.26492,0.26492,833511.0
2025-02-17 10:35:00,0.2658,0.26581,0.26488,0.26502,1785587.0
2025-02-17 10:30:00,0.26558,0.26584,0.26541,0.2658,2136284.0
2025-02-17 10:25:00,0.26546,0.2657,0.26506,0.26558,2168552.0
2025-02-17 10:20:00,0.26501,0.26546,0.26501,0.26546,2765536.0
2025-02-17 10:15:00,0.26491,0.26505,0.26427,0.26501,2713170.0
2025-02-17 10:10:00,0.26439,0.26526,0.2643,0.26491,4905038.0
2025-02-17 10:05:00,0.26508,0.26522,0.26416,0.26439,6736832.0
2025-02-17 10:00:00,0.26583,0.26605,0.26497,0.26508,5011244.0
2025-02-17 09:55:00,0.2654,0.26592,0.26533,0.26583,3979600.0
2025-02-17 09:50:00,0.26661,0.26682,0.26539,0.2654,6852833.0
2025-02-17 09:45:00,0.267,0.26716,0.26637,0.26661,5385553.0
2025-02-17 09:40:00,0.26743,0.26748,0.26695,0.267,3128032.0
2025-02-17 09:35:00,0.26744,0.26778,0.26743,0.26743,645854.0
2025-02-17 09:30:00,0.26822,0.26849,0.26744,0.26744,1738365.0
2025-02-17 09:25:00,0.26831,0.26831,0.26771,0.26822,1585839.0
2025-02-17 09:20:00,0.26784,0.26842,0.26777,0.26831,1237133.0
2025-02-17 09:15:00,0.26787,0.26836,0.26754,0.26784,1897638.0
2025-02-17 09:10:00,0.26761,0.26788,0.26742,0.26787,3079304.0
2025-02-17 09:05:00,0.26819,0.26825,0.26753,0.26761,2333967.0
2025-02-17 09:00:00,0.26803,0.26858,0.26785,0.26819,2597244.0
2025-02-17 08:55:00,0.26836,0.26874,0.26795,0.26803,2713375.0
2025-02-17 08:50:00,0.26784,0.26847,0.26766,0.26836,5275890.0
2025-02-17 08:45:00,0.26723,0.26788,0.26681,0.26784,4172652.0
2025-02-17 08:40:00,0.26714,0.26749,0.26687,0.26723,2151943.0
2025-02-17 08:35:00,0.26698,0.26778,0.26681,0.26714,3334461.0
2025-02-17 08:30:00,0.26635,0.26698,0.26615,0.26698,2496337.0
2025-02-17 08:25:00,0.26614,0.26647,0.2654,0.26635,5927597.0
2025-02-17 08:20:00,0.26649,0.2665,0.26597,0.26614,1196880.0
2025-02-17 08:15:00,0.26669,0.26751,0.26643,0.26649,12341895.0
2025-02-17 08:10:00,0.26593,0.26699,0.26575,0.26669,2196630.0
2025-02-17 08:05:00,0.26623,0.26628,0.26569,0.26593,713966.0
2025-02-17 08:00:00,0.26638,0.2667,0.26587,0.26623,1226294.0
2025-02-17 07:55:00,0.2661,0.26654,0.26605,0.26638,2679162.0
2025-02-17 07:50:00,0.26527,0.26617,0.26502,0.2661,2316239.0
2025-02-17 07:45:00,0.26606,0.26627,0.26521,0.26527,2471149.0
2025-02-17 07:40:00,0.26639,0.26658,0.26606,0.26606,451720.0
2025-02-17 07:35:00,0.26618,0.26667,0.26606,0.26639,1446123.0
2025-02-17 07:30:00,0.26614,0.26644,0.26557,0.26618,1012970.0
2025-02-17 07:25:00,0.26593,0.26614,0.26538,0.26614,2213259.0
2025-02-17 07:20:00,0.2657,0.26644,0.26544,0.26593,4704246.0
2025-02-17 07:15:00,0.26514,0.26579,0.26482,0.2657,6034794.0
2025-02-17 07:10:00,0.26614,0.26619,0.26507,0.26514,1022306.0
2025-02-17 07:05:00,0.26599,0.26636,0.26575,0.26614,1359519.0
2025-02-17 07:00:00,0.26542,0.26647,0.26495,0.26599,4216131.0
2025-02-17 06:55:00,0.26524,0.26575,0.26506,0.26542,1701766.0
2025-02-17 06:50:00,0.26544,0.26552,0.26477,0.26524,4258364.0
2025-02-17 06:45:00,0.26597,0.26597,0.26505,0.26544,1165484.0
2025-02-17 06:40:00,0.26651,0.26651,0.26571,0.26597,2169985.0
2025-02-17 06:35:00,0.26664,0.26677,0.26628,0.26651,1346265.0
2025-02-17 06:30:00,0.26605,0.26669,0.26582,0.26664,1316471.0
2025-02-17 06:25:00,0.26622,0.26622,0.26522,0.26605,1076119.0
2025-02-17 06:20:00,0.26539,0.26622,0.26537,0.26622,1022237.0
2025-02-17 06:15:00,0.26554,0.26562,0.26484,0.26539,2132507.0
2025-02-17 06:10:00,0.26591,0.26593,0.26519,0.26554,1889361.0
2025-02-17 06:05:00,0.26629,0.26632,0.26571,0.26591,1861537.0
2025-02-17 06:00:00,0.26701,0.26706,0.265,0.26629,11826838.0
2025-02-17 05:55:00,0.26702,0.2674,0.26681,0.26701,2261975.0
2025-02-17 05:50:00,0.26634,0.26702,0.26634,0.26702,2057895.0
2025-02-17 05:45:00,0.26601,0.26638,0.26577,0.26634,379249.0
2025-02-17 05:40:00,0.26599,0.26617,0.26572,0.26601,783601.0
2025-02-17 05:35:00,0.26536,0.26622,0.26526,0.26599,7180150.0
2025-02-17 05:30:00,0.26629,0.26646,0.26535,0.26536,1853733.0
2025-02-17 05:25:00,0.26669,0.26669,0.26551,0.26629,4672376.0
2025-02-17 05:20:00,0.26711,0.26712,0.26667,0.26669,831649.0
2025-02-17 05:15:00,0.26713,0.26728,0.2667,0.26711,9384993.0
2025-02-17 05:10:00,0.2669,0.26723,0.26639,0.26713,5852005.0
2025-02-17 05:05:00,0.267,0.26749,0.26682,0.2669,1836917.0
2025-02-17 05:00:00,0.26741,0.26755,0.26689,0.267,3925709.0
2025-02-17 04:55:00,0.26719,0.26745,0.2669,0.26741,974094.0
2025-02-17 04:50:00,0.26754,0.26766,0.26716,0.26719,3123292.0
2025-02-17 04:45:00,0.26756,0.2677,0.26703,0.26754,5262268.0
2025-02-17 04:40:00,0.26757,0.26786,0.26721,0.26756,8804369.0
2025-02-17 04:35:00,0.2665,0.26789,0.2665,0.26757,13097957.0
2025-02-17 04:30:00,0.26554,0.26679,0.26546,0.2665,8793885.0
2025-02-17 04:25:00,0.26471,0.26586,0.26471,0.26554,1829335.0
2025-02-17 04:20:00,0.26449,0.26471,0.26404,0.26471,3115750.0
2025-02-17 04:15:00,0.2643,0.26456,0.26417,0.26449,1863802.0
2025-02-17 04:10:00,0.26571,0.26589,0.26426,0.2643,2631848.0
2025-02-17 04:05:00,0.26529,0.26578,0.26523,0.26571,1048622.0
2025-02-17 04:00:00,0.26514,0.26549,0.26488,0.26529,1705690.0
2025-02-17 03:55:00,0.26498,0.26528,0.26481,0.26514,1004627.0
2025-02-17 03:50:00,0.2652,0.26528,0.2648,0.26498,5125381.0
2025-02-17 03:45:00,0.2654,0.26579,0.26511,0.2652,1186492.0
2025-02-17 03:40:00,0.26544,0.2656,0.2652,0.2654,606528.0
2025-02-17 03:35:00,0.26564,0.26568,0.26522,0.26544,845077.0
2025-02-17 03:30:00,0.26618,0.26618,0.26563,0.26564,1016973.0
2025-02-17 03:25:00,0.26652,0.26669,0.26618,0.26618,1897136.0
2025-02-17 03:20:00,0.2663,0.26676,0.26624,0.26652,1666626.0
2025-02-17 03:15:00,0.26611,0.26639,0.26566,0.2663,1012285.0
2025-02-17 03:10:00,0.26594,0.26658,0.26591,0.26611,679705.0
2025-02-17 03:05:00,0.26579,0.26629,0.26547,0.26594,2447738.0
2025-02-17 03:00:00,0.26633,0.26635,0.26579,0.26579,1303376.0
2025-02-17 02:55:00,0.26631,0.26656,0.26612,0.26633,922577.0
2025-02-17 02:50:00,0.26675,0.26675,0.26622,0.26631,1507154.0
2025-02-17 02:45:00,0.26614,0.26683,0.26584,0.26675,2931153.0
2025-02-17 02:40:00,0.26587,0.26616,0.26577,0.26614,1309569.0
2025-02-17 02:35:00,0.26624,0.26647,0.26565,0.26587,18520477.0
2025-02-17 02:30:00,0.26512,0.26636,0.26498,0.26624,7749537.0
2025-02-17 02:25:00,0.26466,0.26541,0.26463,0.26512,1685220.0
2025-02-17 02:20:00,0.26567,0.26569,0.26406,0.26466,3400029.0
2025-02-17 02:15:00,0.26535,0.26597,0.26499,0.26567,3183550.0
2025-02-17 02:10:00,0.26553,0.26555,0.26509,0.26535,6482612.0
2025-02-17 02:05:00,0.26525,0.26566,0.26484,0.26553,6520645.0
2025-02-17 02:00:00,0.26549,0.26585,0.26524,0.26525,1888717.0
2025-02-17 01:55:00,0.2653,0.26567,0.26484,0.26549,1752197.0
2025-02-17 01:50:00,0.26564,0.26609,0.26515,0.2653,3091311.0
2025-02-17 01:45:00,0.26462,0.2657,0.26457,0.26564,2930922.0
2025-02-17 01:40:00,0.26427,0.26488,0.26396,0.26462,2599558.0
2025-02-17 01:35:00,0.2641,0.26477,0.26351,0.26427,3884193.0
2025-02-17 01:30:00,0.26404,0.26481,0.26322,0.2641,7498040.0
2025-02-17 01:25:00,0.2645,0.26471,0.26371,0.26404,2774067.0
2025-02-17 01:20:00,0.26454,0.26473,0.26364,0.2645,9918065.0
2025-02-17 01:15:00,0.26521,0.26532,0.26444,0.26454,4259516.0
2025-02-17 01:10:00,0.26506,0.26528,0.26433,0.26521,4052672.0
2025-02-17 01:05:00,0.26503,0.26548,0.26488,0.26506,1635844.0
2025-02-17 01:00:00,0.26539,0.26557,0.26484,0.26503,10208719.0
2025-02-17 00:55:00,0.2653,0.26547,0.26485,0.26539,2970505.0
2025-02-17 00:50:00,0.26612,0.26624,0.26498,0.2653,13080086.0
2025-02-17 00:45:00,0.26661,0.26681,0.2655,0.26612,13406623.0
2025-02-17 00:40:00,0.26613,0.26672,0.26592,0.26661,3304994.0
2025-02-17 00:35:00,0.26562,0.26613,0.26537,0.26613,3352826.0
2025-02-17 00:30:00,0.26695,0.26695,0.2655,0.26562,4542852.0
2025-02-17 00:25:00,0.26688,0.26716,0.26664,0.26695,1637340.0
2025-02-17 00:20:00,0.26692,0.26724,0.2668,0.26688,713080.0
2025-02-17 00:15:00,0.26758,0.26778,0.26692,0.26692,1954237.0
2025-02-17 00:10:00,0.2671,0.26784,0.2671,0.26758,12526285.0
2025-02-17 00:05:00,0.2669,0.2673,0.26683,0.2671,708092.0
2025-02-17 00:00:00,0.26665,0.26692,0.26631,0.2669,1184719.0
2025-02-16 23:55:00,0.2673,0.2673,0.26647,0.26665,705152.0
2025-02-16 23:50:00,0.26648,0.26731,0.2664,0.2673,2077185.0
2025-02-16 23:45:00,0.267,0.26705,0.2663,0.26648,2696104.0
2025-02-16 23:40:00,0.26696,0.26713,0.26674,0.267,1283666.0
2025-02-16 23:35:00,0.26754,0.26754,0.26696,0.26696,1311345.0
2025-02-16 23:30:00,0.26731,0.26811,0.26718,0.26754,12718699.0
2025-02-16 23:25:00,0.26672,0.26759,0.26672,0.26731,1243284.0
2025-02-16 23:20:00,0.26666,0.26723,0.26647,0.26672,5665062.0
2025-02-16 23:15:00,0.26743,0.26744,0.26657,0.26666,6733702.0
2025-02-16 23:10:00,0.26737,0.26801,0.26731,0.26743,2077071.0
2025-02-16 23:05:00,0.26702,0.26739,0.26633,0.26737,4848373.0
2025-02-16 23:00:00,0.26753,0.2676,0.26661,0.26702,3952961.0
2025-02-16 22:55:00,0.2676,0.26779,0.26742,0.26753,1833307.0
2025-02-16 22:50:00,0.26814,0.26819,0.26757,0.2676,790792.0
2025-02-16 22:45:00,0.26827,0.26827,0.26781,0.26814,1231798.0
2025-02-16 22:40:00,0.26756,0.2683,0.26752,0.26827,3562353.0
2025-02-16 22:35:00,0.26752,0.26771,0.26733,0.26756,1479534.0
2025-02-16 22:30:00,0.26823,0.26826,0.26746,0.26752,1995327.0
2025-02-16 22:25:00,0.26826,0.26854,0.26803,0.26823,4093912.0
2025-02-16 22:20:00,0.26761,0.26833,0.26743,0.26826,3996906.0
2025-02-16 22:15:00,0.26723,0.26785,0.26691,0.26761,11960077.0
2025-02-16 22:10:00,0.26824,0.26841,0.26707,0.26723,6588296.0
2025-02-16 22:05:00,0.26837,0.2686,0.2681,0.26824,2551487.0
2025-02-16 22:00:00,0.26796,0.26844,0.26752,0.26837,2533217.0
2025-02-16 21:55:00,0.26785,0.26796,0.26753,0.26796,1012526.0
2025-02-16 21:50:00,0.26778,0.26795,0.26726,0.26785,2526747.0
2025-02-16 21:45:00,0.26759,0.26819,0.26746,0.26778,5380501.0
2025-02-16 21:40:00,0.2668,0.26763,0.2667,0.26759,8515417.0
2025-02-16 21:35:00,0.2666,0.26722,0.26633,0.2668,4488767.0
2025-02-16 21:30:00,0.26597,0.26687,0.2658,0.2666,16220672.0
2025-02-16 21:25:00,0.26584,0.26625,0.26521,0.26597,2406998.0
2025-02-16 21:20:00,0.26536,0.26589,0.26466,0.26584,10630360.0
2025-02-16 21:15:00,0.26574,0.26574,0.26489,0.26536,3298520.0
2025-02-16 21:10:00,0.26617,0.26665,0.26566,0.26574,3903208.0
2025-02-16 21:05:00,0.26536,0.26623,0.26475,0.26617,12160140.0
2025-02-16 21:00:00,0.26602,0.26603,0.26468,0.26536,28478471.0
2025-02-16 20:55:00,0.26609,0.26655,0.2656,0.26602,7676577.0
2025-02-16 20:50:00,0.26622,0.26647,0.26574,0.26609,24447016.0
2025-02-16 20:45:00,0.26678,0.26738,0.26601,0.26622,13155984.0
2025-02-16 20:40:00,0.26795,0.26795,0.26668,0.26678,13421015.0
2025-02-16 20:35:00,0.26867,0.26867,0.26781,0.26795,3015685.0
2025-02-16 20:30:00,0.26837,0.26904,0.26805,0.26867,3950702.0
2025-02-16 20:25:00,0.26901,0.26906,0.2683,0.26837,1601119.0
2025-02-16 20:20:00,0.26891,0.26919,0.26878,0.26901,1453190.0
2025-02-16 20:15:00,0.26851,0.26916,0.26837,0.26891,2388798.0
2025-02-16 20:10:00,0.26836,0.26871,0.26805,0.26851,6699807.0
2025-02-16 20:05:00,0.2691,0.26917,0.26811,0.26836,10686557.0
2025-02-16 20:00:00,0.26953,0.26953,0.26891,0.2691,2314804.0
2025-02-16 19:55:00,0.26932,0.26956,0.26916,0.26953,1985711.0
2025-02-16 19:50:00,0.26992,0.26995,0.26927,0.26932,850490.0
2025-02-16 19:45:00,0.26965,0.27,0.26949,0.26992,843362.0
2025-02-16 19:40:00,0.26923,0.26983,0.26912,0.26965,2111275.0
2025-02-16 19:35:00,0.2697,0.26998,0.26921,0.26923,1398845.0
2025-02-16 19:30:00,0.27016,0.27016,0.26947,0.2697,4046031.0
2025-02-16 19:25:00,0.27056,0.27058,0.26997,0.27016,1015049.0
2025-02-16 19:20:00,0.27034,0.27065,0.27027,0.27056,967072.0
2025-02-16 19:15:00,0.27065,0.27068,0.26997,0.27034,880863.0
2025-02-16 19:10:00,0.2702,0.27076,0.27006,0.27065,1882693.0
2025-02-16 19:05:00,0.27049,0.27049,0.26997,0.2702,5107129.0
2025-02-16 19:00:00,0.27076,0.27092,0.27028,0.27049,1035086.0
2025-02-16 18:55:00,0.27071,0.271,0.27063,0.27076,5211163.0
2025-02-16 18:50:00,0.27072,0.27075,0.27052,0.27071,576365.0
2025-02-16 18:45:00,0.27029,0.27088,0.27012,0.27072,1701911.0
2025-02-16 18:40:00,0.27026,0.27034,0.26997,0.27029,554892.0
2025-02-16 18:35:00,0.27015,0.27066,0.27008,0.27026,1195885.0
2025-02-16 18:30:00,0.27019,0.27028,0.26985,0.27015,1250029.0
2025-02-16 18:25:00,0.27027,0.27047,0.2701,0.27019,511032.0
2025-02-16 18:20:00,0.27019,0.27055,0.27011,0.27027,1227603.0
2025-02-16 18:15:00,0.26978,0.27033,0.26941,0.27019,1381827.0
2025-02-16 18:10:00,0.2698,0.27001,0.2695,0.26978,2539312.0
2025-02-16 18:05:00,0.26956,0.26989,0.26926,0.2698,2280245.0
2025-02-16 18:00:00,0.26934,0.26958,0.2688,0.26956,3480702.0
2025-02-16 17:55:00,0.26988,0.26997,0.2693,0.26934,5459027.0
2025-02-16 17:50:00,0.27036,0.27068,0.26986,0.26988,931873.0
2025-02-16 17:45:00,0.27043,0.27057,0.2698,0.27036,2162718.0
2025-02-16 17:40:00,0.27059,0.27065,0.2702,0.27043,442161.0
2025-02-16 17:35:00,0.26995,0.27059,0.26985,0.27059,1159533.0
2025-02-16 17:30:00,0.2701,0.27049,0.2698,0.26995,5314089.0
2025-02-16 17:25:00,0.27036,0.27037,0.26987,0.2701,3716541.0
2025-02-16 17:20:00,0.27036,0.27055,0.27011,0.27036,3142802.0
2025-02-16 17:15:00,0.2707,0.2708,0.27014,0.27036,2616428.0
2025-02-16 17:10:00,0.27085,0.2709,0.27037,0.2707,6120464.0
2025-02-16 17:05:00,0.2709,0.2711,0.27019,0.27085,14225108.0
2025-02-16 17:00:00,0.27121,0.27129,0.27077,0.2709,3348091.0
2025-02-16 16:55:00,0.27103,0.27135,0.27065,0.27121,4038029.0
2025-02-16 16:50:00,0.27059,0.27117,0.27051,0.27103,6751452.0
2025-02-22 22:45:00,0.24481,0.24595,0.24464,0.24551,3344240.0
2025-02-22 22:40:00,0.24512,0.24525,0.24465,0.24481,1796690.0
2025-02-22 22:35:00,0.24536,0.24537,0.24485,0.24512,1155459.0
2025-02-22 22:30:00,0.24487,0.24541,0.24487,0.24536,2039692.0
2025-02-22 22:25:00,0.24501,0.24568,0.24487,0.24487,7399066.0
2025-02-22 22:20:00,0.24518,0.24519,0.2446,0.24501,2205358.0
2025-02-22 22:15:00,0.24448,0.24518,0.24448,0.24518,3783310.0
2025-02-22 22:10:00,0.24462,0.24464,0.24425,0.24448,1579189.0
2025-02-22 22:05:00,0.24444,0.24464,0.24444,0.24462,2230781.0
2025-02-22 22:00:00,0.24391,0.2445,0.24391,0.24444,2040252.0
2025-02-22 21:55:00,0.24382,0.24399,0.24376,0.24391,616743.0
2025-02-22 21:50:00,0.24395,0.24413,0.24382,0.24382,1674710.0
2025-02-22 21:45:00,0.24417,0.2442,0.24395,0.24395,1419029.0
2025-02-22 21:40:00,0.24412,0.24429,0.24387,0.24417,1865615.0
2025-02-22 21:35:00,0.24368,0.24418,0.24367,0.24412,814674.0
2025-02-22 21:30:00,0.24424,0.24434,0.24358,0.24368,1071387.0
2025-02-22 21:25:00,0.24424,0.24441,0.24384,0.24424,962757.0
2025-02-22 21:20:00,0.24426,0.24448,0.24412,0.24424,1370847.0
2025-02-22 21:15:00,0.24382,0.24437,0.2438,0.24426,1201240.0
2025-02-22 21:10:00,0.24397,0.24419,0.24373,0.24382,1442304.0
2025-02-22 21:05:00,0.24366,0.24426,0.24366,0.24397,2443064.0
2025-02-22 21:00:00,0.24343,0.24379,0.24335,0.24366,1271056.0
2025-02-22 20:55:00,0.24342,0.24366,0.24314,0.24343,4277587.0
2025-02-22 20:50:00,0.2436,0.2438,0.24333,0.24342,1582982.0
2025-02-22 20:45:00,0.24343,0.24364,0.24337,0.2436,1427179.0
2025-02-22 20:40:00,0.24333,0.24349,0.24319,0.24343,2329299.0
2025-02-22 20:35:00,0.24328,0.24348,0.24301,0.24333,3955452.0
2025-02-22 20:30:00,0.244,0.24428,0.2432,0.24328,6572991.0
2025-02-22 20:25:00,0.24443,0.24443,0.244,0.244,1958651.0
2025-02-22 20:20:00,0.2446,0.24476,0.24437,0.24443,913253.0
2025-02-22 20:15:00,0.24427,0.24473,0.24426,0.2446,1410036.0
2025-02-22 20:10:00,0.24437,0.24444,0.2442,0.24427,1456833.0
